"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,360,288,248,284,244,256,272,256,268,328,23504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,1300,1240,904,764,996,1244,1216,952,1412,1252,30768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,2892,3876,6916,11348,18716,22576,22140,20696,20560,20328,32204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,8376,11184,18572,26440,19728,30656,33888,29272,32336,32084,33208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,10356,13968,19704,27004,30200,33308,32284,33836,30272,24056,30060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,10696,13988,20628,23460,25956,33484,32368,28296,29900,34228,34360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",34172,32484,32612,34548,32296,34544,34720,35248,31344,31260,32508,29668,32688,32600,28144,31576,34440,38128,33312,33708,33760,35920,40268,39660
"I",NA,8668,14036,15572,28020,23724,36668,28876,34468,34700,NA,27732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
