"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,1104,900,1000,1296,1896,1948,2988,1900,2724,2660,6884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,2836,4108,6384,7816,10492,8712,5392,6660,9836,5988,8780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,7044,6336,8040,5904,6136,5924,10840,9264,6348,9472,11240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,6428,7100,7424,4192,7888,9336,5628,10504,4900,11248,6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,7972,7680,8212,8304,6432,10040,8804,6428,6820,7368,8072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,5756,9148,9184,7612,6768,9408,7128,8800,5468,8596,6032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",5928,10292,5420,11312,5336,9360,12532,9476,5952,12088,5000,6900,3960,9824,8432,7276,8440,5948,4080,10332,9740,4840,9192,7236
"I",NA,4116,8020,7200,5980,4732,11632,7968,11972,6284,NA,7764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
