"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",24672,32408,29240,27444,28096,25164,25696,23908,22080,24208,26628,27536,26612,25356,27508,24492,27196,26060,21932,29844,29516,31120,30652,27644
"I",NA,12944,18260,19920,25496,19296,26336,19152,27232,21456,NA,18252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,15368,18500,25108,24572,27052,27664,27572,26244,24600,25320,29048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,15428,18832,22524,26352,27816,28264,25236,28740,26048,27740,25412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,16884,19424,24816,27372,30412,27576,28024,26196,30440,27096,30892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,12052,15800,16464,20920,20660,24756,20544,23688,20340,21044,22520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,6780,8524,11028,12680,13000,13648,15088,13936,14200,14456,27176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,1320,1504,1700,1752,1636,1676,1756,1884,1492,1692,24540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
