"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32668,400,316,272,260,268,272,304,264,244,344,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41832,2648,2092,2392,3108,3116,2940,2124,1904,1548,1844,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37600,25792,26872,26804,25480,31776,26512,28616,27800,28908,26952,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40884,37780,42084,39420,35848,34804,39116,38208,40120,40420,41732,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47244,44060,40148,46688,45184,44880,45652,42196,50608,53376,49752,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44348,43192,45940,43748,45560,43020,42852,48380,50728,52164,54816,NA,NA
"H",28320,43812,44944,40088,42136,39456,38188,43628,40320,42324,45696,40708,46488,43632,45420,48576,51412,46300,48548,47348,49032,51148,48648,39792
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40368,NA,42260,46200,47572,49576,46144,50264,50892,54840,52208,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
