"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21440,640,700,632,624,584,724,840,1068,1016,1136,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27924,5036,3780,4444,4836,4656,4264,4788,4672,4680,4176,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26732,13480,13244,11948,13368,13352,15092,12600,12028,10636,10668,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29416,21260,19016,20864,22732,20908,20600,16592,15084,14696,12812,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29236,30044,28868,25572,27680,29312,27484,23276,19832,18080,17104,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28372,27688,26808,30864,31832,32008,26248,29056,24948,20520,16680,NA,NA
"H",25572,27312,25160,26684,26192,29504,26304,26620,25100,26244,25204,28276,27420,29772,28688,30608,27472,29712,27760,30128,29556,32284,28008,28936
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23732,NA,22068,27892,25680,31748,24796,28276,22712,20932,15812,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
