"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",28432,32848,30068,29332,34496,30400,29956,32348,29224,29168,29772,28916,30464,31172,31700,30180,33652,31544,30136,34968,34252,31848,30760,38708
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25992,NA,27236,37208,32452,31488,24148,22676,7176,1232,552,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33720,36448,36960,29352,36052,35028,32712,23836,8828,1004,420,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33404,36868,37188,35456,31672,36172,32012,23460,8576,1272,444,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39032,36384,40436,37492,41692,37768,33324,24652,9636,1072,428,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33240,35308,31696,33872,32748,28304,25952,20608,7700,724,320,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33976,30464,29184,32944,27944,30600,23040,18788,5472,400,324,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33800,28356,24156,26592,24224,25876,19284,15316,3808,468,392,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
