"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10552,320,308,372,268,304,216,268,148,108,132,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16660,788,580,692,720,740,516,540,380,184,208,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16896,4660,4616,5044,4592,3996,2844,2140,1416,896,456,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19024,9380,10392,11544,9860,7212,5040,4112,2476,1468,772,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440,12400,13072,10692,11344,9172,4476,3660,2384,1540,676,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20028,16856,16340,18656,16644,12992,7012,6120,3428,1992,944,NA,NA
"H",15872,13204,17056,17676,17224,17876,18440,17204,17968,19096,17232,16940,18516,21912,19064,17848,19096,18672,19308,19860,18172,18840,18920,18692
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13636,NA,16544,17816,14600,12160,5588,5188,2712,1600,836,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
