"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,100,84,56,68,60,64,80,84,92,136,13236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,96,56,36,48,44,48,56,64,76,128,19372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,116,44,36,36,36,56,68,68,84,184,21856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,100,72,56,56,92,120,128,124,168,212,19696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,196,304,1256,2676,4872,8504,10304,11204,11004,11644,20660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,404,768,2476,5276,6848,13372,15004,20396,20540,20328,22848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",15328,14972,17484,18208,16692,17788,18640,18104,18616,21672,21280,19008,22864,21008,20568,19120,18008,21308,20748,19836,19000,19788,19084,18904
"I",NA,268,1100,2108,4792,5344,14016,14060,19424,18860,NA,18136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
