"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,140,128,116,112,112,100,128,104,144,200,22416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,156,92,68,76,316,100,88,100,124,192,25812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,164,96,76,84,72,88,108,132,132,220,23972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,188,96,112,152,204,264,248,276,284,340,26880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,360,856,5248,16840,19804,24992,24640,28972,25448,27348,25900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,432,920,5648,17212,21868,25128,28392,28712,32032,23676,25268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",26424,28200,27108,26528,24628,27412,28928,26920,27504,29476,29276,23892,27424,30336,29288,25980,28156,32868,29292,29856,30488,34528,33792,32972
"I",NA,324,792,5112,18800,20424,29424,22248,27348,26192,NA,23892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
