"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13964,148,104,80,92,96,92,88,92,112,144,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18784,140,72,72,56,60,60,56,48,56,136,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,168,120,100,72,44,60,40,32,64,132,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19824,2956,3484,2784,1464,124,64,52,44,64,136,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20660,15616,15976,15400,13308,7152,2144,1208,304,192,176,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21488,20156,19588,20576,17736,11504,7040,5160,3328,1696,868,NA,NA
"H",16788,15092,19020,19276,19072,18444,19452,19680,20520,21160,22820,20348,20300,22880,23216,20204,19836,20928,20608,22664,19208,19320,21476,21628
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19188,NA,18536,21528,15136,13492,6320,4960,2284,1696,772,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
