"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",29984,38420,45100,45072,46152,43564,42808,47972,44928,46936,47668,46476,50816,48276,45568,48108,47492,44824,48248,49504,45176,48896,47848,38640
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41292,NA,48388,50364,44932,47104,49052,51888,48932,56988,52880,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45848,46812,51664,48808,49112,46652,47552,47992,53960,49340,56236,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45600,49284,48952,52800,48256,50364,49784,52848,55972,56164,57644,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50536,50040,50716,50212,50152,49096,48148,52180,55828,51044,55596,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45264,49712,43636,47376,35412,47588,50248,48720,50700,47668,54548,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47112,45560,44464,44728,44652,49516,42332,45904,47924,50972,49168,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47692,12884,13528,14256,12112,12744,13504,13892,13060,12472,11204,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
