"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29268,272,204,168,172,152,168,144,156,204,324,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34628,328,244,196,192,208,188,164,196,200,292,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38432,5968,6336,6340,6180,5276,3900,2692,1004,504,512,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45900,24824,29456,28368,27760,24512,25440,20240,16516,9800,4612,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39848,43124,41248,42944,43936,43356,43580,41572,50140,42976,38132,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44536,39156,40224,44164,41980,39236,49636,48284,53188,54320,52364,NA,NA
"H",29348,36036,43216,43764,41088,43148,39904,46372,42632,49148,45852,42028,46232,49384,45168,47088,45780,51220,52112,51924,47904,49532,49928,39420
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41236,NA,37296,47012,42552,51580,49048,52512,49696,52016,50904,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
