"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,2940,4944,3396,7176,5420,6612,6444,3732,6272,3348,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,3356,7712,4320,7792,4136,6900,5276,8172,6128,5480,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,5180,8488,3944,6996,5040,4512,2804,7892,9724,5540,6376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,6700,7992,4984,6144,7140,7468,7480,2508,4260,3232,6092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,4888,7660,4020,3000,5656,4000,5600,9320,8488,7208,4876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,5912,6316,3496,4552,8144,8116,3700,11200,5000,5804,6704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",6440,7548,7092,9808,5576,6352,5196,6720,4148,8248,3384,3300,7572,5340,7596,3080,4792,7920,7832,7020,4072,8156,3792,3732
"I",NA,6584,7424,4664,5904,4224,7828,9364,6620,4468,NA,5912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
