"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,208,168,164,172,172,188,160,180,176,216,18764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,1724,1916,1948,2416,1996,1496,1408,1460,1752,1616,20852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,15208,14220,16660,16380,18124,17928,21144,18372,19744,18160,22920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,19876,21180,21624,24360,23860,24616,24388,23684,23404,24876,23552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,20612,21508,24400,23800,25828,23180,24920,24700,25688,24492,25800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,16752,19216,19772,21704,21408,22376,24328,21996,18804,21536,20264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",23004,25628,24380,25912,25824,26740,22544,23436,25484,24192,22136,25848,22836,25092,24712,25308,26460,24512,24976,25152,25264,24864,27208,26236
"I",NA,16072,21896,16608,22836,18896,22172,20132,21552,18208,NA,19744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
