"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23504,1472,1232,1248,1308,1208,1916,1780,1876,2112,2164,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30768,2032,1992,1908,1824,1964,2156,2420,2560,2532,2856,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32204,5260,4944,4940,4756,4316,4888,4504,4240,4156,4156,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33208,12564,12004,10760,11652,10600,11348,11288,8624,6644,5704,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30060,24644,24436,27272,24720,25180,25348,22060,14056,10564,7552,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34360,32724,31848,33004,32920,31156,30016,29488,20288,13216,10992,NA,NA
"H",34172,32484,32612,34548,32296,34544,34720,35248,31344,31260,32508,29668,32688,32600,28144,31576,34440,38128,33312,33708,33760,35920,40268,39660
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27732,NA,30044,31972,29052,35728,31828,29724,20144,11732,10004,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
