"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,168,140,216,216,480,740,748,508,620,716,20372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,692,1536,5560,8352,9588,8656,10740,10972,10564,11184,23456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,824,3236,8752,10856,12116,13476,13820,15300,15252,14172,24240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,948,3076,8036,9716,10776,13644,15768,16372,13816,14956,18544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,720,3304,8592,7984,7832,10320,11028,11332,13116,15516,13272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,1032,2004,9620,9688,8540,10940,14760,12580,12408,11888,17348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",17832,16320,14668,12804,14016,11572,16980,15956,12576,10396,10516,12424,14440,13244,9892,13540,14716,15944,18076,12836,16660,11620,20140,25540
"I",NA,788,3384,10112,11948,12200,16492,21040,17608,10140,NA,13628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
