"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,484,532,496,372,580,392,512,420,364,324,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252,1864,848,804,1256,1396,1012,1888,1068,860,1060,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,1900,1616,2212,2052,1292,1976,1668,1508,1528,2376,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2372,1356,1704,936,924,1568,1352,1216,1220,1268,2728,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228,808,840,1112,1720,1888,1292,1156,1888,2244,1112,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,904,836,824,1016,1068,904,1096,1232,2180,2060,NA,NA
"H",1908,1060,1920,1296,780,1464,1044,1104,1220,2240,1232,1028,1564,1416,1128,1088,948,1188,868,1348,1888,1176,1272,976
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864,NA,1932,1336,888,916,788,1092,1308,2416,1964,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
