"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,2644,4776,3916,4600,5580,4716,5020,3896,7188,5780,4572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,5400,6584,9408,8296,5972,8584,11700,7680,7804,6204,13500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,5152,5476,9296,11784,11976,8632,8400,10368,9156,6696,6040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,5584,9364,4364,7988,7776,11384,5976,9760,9152,8484,7036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,5308,6172,8444,7492,6348,9708,5780,9764,10496,9936,7888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,5072,7040,4968,8488,9020,6056,7288,8392,8624,10516,8364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",4844,6916,6812,7276,6832,4524,8948,7032,6400,6672,9408,7708,8160,9132,9224,9488,8280,9176,10444,11252,8408,7092,6216,5212
"I",NA,6528,10100,5852,8676,10600,5916,6536,9968,3980,NA,7592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
