"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,212,220,232,264,276,300,296,828,796,844,16884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,292,308,280,424,376,412,504,532,516,608,25900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,3804,8084,11180,19184,23508,24084,20924,23340,20000,23544,21872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,2924,6228,12612,17868,21688,22376,24140,18224,19412,20956,24336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,3548,7868,11340,18556,22492,19528,19776,20964,19300,18364,19220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,4272,6960,13564,20636,22848,24308,23784,24620,23176,24500,23756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",14168,18204,18456,19932,19540,20816,22712,20608,20980,18340,20080,18788,23368,22792,19556,19412,20584,22600,22172,22356,23004,22576,21220,19316
"I",NA,2900,7676,14112,21912,21276,23052,22152,22600,20216,NA,23688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
