"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",12896,12556,13656,13028,12572,12920,13688,13032,13408,13640,14012,13500,13732,14648,14008,13076,14368,14376,14404,14036,14888,12992,15244,15712
"I",NA,10588,11656,11772,12268,11800,13512,12012,13316,14016,NA,12664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,10628,10160,12856,11484,12960,12640,13760,12264,13680,14156,14256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,9100,8304,9760,10932,11976,14032,13052,13696,13340,14184,14672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,4672,4204,5484,7084,8540,8392,8948,8060,8556,9536,14844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,7308,7816,9248,11620,11980,12012,12092,12284,12392,12408,13928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,3620,4984,5960,6080,8408,6852,8280,8004,7660,8160,13516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,5556,9200,10712,13500,9292,13184,7976,6436,5520,5488,13748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
