"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",781280,886480,924480,986200,946320,973360,956800,963240,1007640,1049960,980680,1006800,1175000,1054120,994280,1068120,1046840,1022440,1067720,1004800,1034160,994080,909920,853000
"B",863560,1194400,924840,995120,1174880,1111160,1037560,994920,1135360,1221880,1058080,1025720,1197200,1140560,1027760,1047720,1029240,1041800,1004560,1068280,1038880,971560,913480,928880
"C",1044840,2480,1960,1760,1680,2280,1920,2360,1308120,2880,2880,1073080,4000,3920,2360,2360,2440,1920,1880,2040,1840,1760,1680,866920
"D",879080,72440,27280,20960,16720,16840,13200,24280,25400,13040,8280,1087440,20120,10440,18640,18840,23720,17560,22200,14760,6000,19560,36600,806680
"E",919000,388880,383480,290440,200400,224920,383560,782400,716840,575760,547520,1072000,849720,596920,820320,751720,773800,355920,117760,55360,306840,422920,475600,821520
"F",957160,489600,478760,364120,322080,308600,871000,901720,961880,1027800,865240,1023080,1107600,905480,969360,826240,1016320,814640,325040,183080,471200,479400,305920,764040
"G",827440,704640,790800,674440,703680,677840,970560,927040,1186600,1070160,986320,985400,1025720,1161920,1010000,1029040,848920,746240,522600,421920,577200,772000,430960,757640
"H",781400,737920,807680,563800,618560,663800,1032800,1025440,1038160,1073960,960960,1018880,1005160,1136320,971600,1056560,1053560,960480,699920,481480,660480,876160,610280,783480
"I",816480,663440,729440,555720,577760,717000,1008760,961040,911280,977000,897360,938640,944680,965120,961360,931800,963120,963680,708440,332560,471040,657480,461080,768880
"J",821480,636600,642080,573600,588240,713440,959560,962960,990400,1001440,931920,941200,1016480,992040,928480,989720,938080,1041520,681360,377840,555520,848440,472880,751400
"K",763840,932840,904080,875400,923400,942920,895720,1008480,984400,923720,1011680,957320,875240,967200,946080,909160,943600,985440,857440,865440,908320,914000,739160,711320
"L",824480,809560,832000,598480,608240,795400,928880,957200,892000,940080,881600,895960,935920,940480,922400,929480,1077720,905040,715360,449160,516480,704480,674680,818720
"M",809960,865480,842360,872880,881240,839880,915560,853680,910440,899760,856520,837160,939320,849960,884480,888040,929760,915840,871800,834560,875440,741600,796920,767680
"N",794720,787280,834560,7800,14600,774880,801560,803560,876800,867040,903560,821960,876280,901600,940040,873720,881880,868560,869320,849160,840720,845360,831000,710560
"O",744360,782480,772320,771480,812840,841720,847000,869400,893600,871680,782360,817680,811720,879640,845560,863440,832760,844160,787480,750200,673880,758720,690560,619840
"P",662480,685120,737880,728120,719120,754560,763040,831680,827440,773640,808120,792680,817480,841000,817520,828840,799440,825800,808760,773720,801240,760600,738240,693560
