"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",483560,473040,474080,495480,510680,548640,543480,527320,543160,532320,545880,540520,537240,543320,517720,549720,558960,546680,530440,501640,498560,473320,459760,464640
"B",463040,470480,449920,476520,506280,514680,529240,528240,526440,545840,536960,534120,541040,532360,533080,539160,537760,543480,519920,520200,496880,491320,452560,470800
"C",472720,37240,32200,36520,36360,48600,209520,402760,489160,522240,502720,547280,511640,525960,539760,479120,422600,205640,51720,36280,35480,33880,32640,488840
"D",486960,31920,29800,25280,44760,195600,463120,514080,545200,544800,525760,532480,531120,529600,533560,521520,522840,461800,199640,51400,36160,28280,26720,488880
"E",480400,31960,28400,35120,117040,426880,572760,544160,548960,547920,561360,533720,554040,552200,547120,559360,561520,554920,452680,127280,44240,29920,34920,499440
"F",446520,26760,25720,40320,150000,456640,526360,544400,518800,554680,544360,525800,544760,542680,563400,528840,539160,522640,451640,171280,56560,28680,29120,494920
"G",494120,31920,25840,48480,196800,473160,545080,523120,550720,535560,562320,542400,552520,545400,559760,527600,511360,551160,433080,163280,46880,30760,27320,493480
"H",460880,26360,21440,49120,179520,460880,537320,551760,513960,524200,530360,524280,515560,537800,533960,545000,508320,548120,435840,149960,48000,31680,29600,522760
"I",491640,33600,27840,48240,177440,433120,504640,518040,531920,539200,538400,509680,530560,525920,521840,513160,532840,518480,414680,148520,46800,32480,35120,499440
"J",477080,30400,27480,45520,154840,423080,512680,495160,509080,510000,523640,527720,512920,525400,504400,509920,506240,524600,421400,176400,48080,32360,34240,495320
"K",467280,467920,487600,487640,512240,502000,512160,523800,528160,518880,512960,510440,528600,514360,511600,518720,501440,508960,495520,529480,512640,494960,492480,480640
"L",450640,29360,28320,45000,168120,418520,497800,496200,499280,503760,509640,511320,488200,495920,491480,501400,499240,500400,428360,204880,49840,30160,35680,479160
"M",453200,438240,456280,462080,476800,458240,490600,475600,492880,487840,499800,508080,506400,479000,516920,499880,513480,503440,511080,478920,487240,464480,443280,456840
"N",427160,415920,451520,438760,468600,475320,471760,477160,478600,454640,482640,479520,472080,470480,486280,481520,481240,466440,477920,480120,451280,459640,430440,437600
"O",424840,412440,432960,449040,462800,454240,466160,470240,484320,476440,484920,467160,463080,489920,512840,482320,477680,471280,488680,456040,453880,433480,457480,420560
"P",417040,413880,434520,439760,449240,460320,461880,425040,475200,461840,492000,484200,480200,470520,486440,462160,462080,471160,475640,459600,449720,442080,452800,430520
