"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",480760,443640,471160,465720,491080,481680,517600,491840,514760,497600,541760,526120,543600,512840,517920,495560,497080,484000,502280,466440,493520,469520,481160,509120
"B",440400,438440,412840,427000,432320,438840,450600,472640,467040,471920,464160,464800,463080,474800,460280,470240,459560,471520,456600,454800,443560,450640,429640,470320
"C",459000,316800,251480,210400,258240,301640,347400,414600,435520,447360,439600,482000,447040,421240,447200,435800,426240,336200,295880,305960,292760,263680,297040,476240
"D",433880,437640,421600,415720,443200,473600,487160,511720,505520,517000,527560,467080,530720,543080,517480,522000,523680,502600,479120,473200,462240,458320,447960,490000
"E",455240,447760,460280,436040,486680,479240,511840,497320,514840,491160,532960,468200,524920,509160,528560,498800,532880,511720,500320,479680,500840,479600,468760,482640
"F",423480,438760,430680,440400,456520,468280,479720,480720,477800,481200,477000,450240,480720,482720,486240,495360,490760,500560,469560,476640,476920,476080,450440,485960
"G",452280,445880,454760,445680,479280,464520,502960,477600,512360,493880,499160,465800,505960,497960,508280,485600,526160,495000,494920,488320,496520,471880,491320,473800
"H",431920,434440,436920,447600,450480,461560,461560,464480,459720,461720,461920,442520,456880,469680,460520,469600,472960,489520,467200,469040,465160,459720,467760,484000
"I",443840,437840,466360,438160,469640,456680,487320,468160,465720,468640,476520,452320,482920,466480,493320,462040,499600,483600,502760,474840,492080,462880,485000,461920
"J",408920,420120,425480,427720,431480,444760,450920,428480,434720,435800,436160,434480,439400,435360,451160,445520,455720,477440,457520,444240,459680,463320,452160,467160
"K",431800,408360,422720,403000,434760,410680,452880,435160,456440,437720,468200,433960,465880,454360,481360,451800,461360,441920,455760,417800,440680,422720,451520,458280
"L",404000,407600,402080,403360,418880,420400,439080,425400,412120,420160,409920,421920,421400,426160,423080,440280,422400,435800,437560,435360,434400,439200,434480,449240
"M",429960,387600,416120,393520,428000,392960,424800,409600,430240,412040,431240,425360,443520,422560,447200,433960,437680,434040,453280,428760,421840,406240,429680,431320
"N",396120,366160,363360,360920,438120,414040,420720,420720,412120,410680,399320,392840,399320,408880,408080,421680,417440,400640,397280,407120,397240,399120,401280,434720
"O",419920,375360,392160,386080,397520,384640,416480,411080,430600,404240,425200,411280,452320,421840,435080,422160,441480,415400,418000,423680,405040,396600,412280,441200
"P",444160,396200,406320,412600,415680,432800,430560,446720,436600,447200,447680,444960,455200,456560,454200,450120,442600,443320,447040,434280,417760,413760,439120,474080
