"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",848000,956600,1076760,994120,1003720,1081200,963560,1045760,1189560,1088440,1213720,1148040,1381520,1144440,1137600,1182160,1201680,1134240,1133120,1037600,1113240,1112640,1089680,931520
"B",990080,1133640,1144720,1125960,1142800,1175120,1080600,1155320,1215320,1261440,1053680,1060400,1241120,1233920,1102360,1061000,1133440,1133960,1034240,1086400,1208120,1086920,1026800,1038360
"C",986880,1310560,1151960,791400,834280,839400,1166040,1191200,1327680,1380680,1225000,1161400,1350520,1235240,1310200,1225720,1248560,1305480,1016480,658080,908920,1071280,1009840,1089640
"D",1003800,1038360,1214000,853840,792360,946000,1411560,1188200,1260200,1314560,1258840,1137120,1279280,1263760,1317640,1164840,1259040,1333480,1000360,666280,933880,1209400,1184040,1173240
"E",990240,897240,876160,681480,771960,609880,1133680,1182680,1073400,1033280,1018160,1149440,1154560,933760,974600,1067320,1171760,1220240,845280,668800,928560,1066280,1093040,1080920
"F",981280,901960,976360,630800,558920,693400,1035600,1120600,1133040,1154960,1032720,1087720,1169600,955600,1091520,1113440,1212920,1232680,762440,639640,738600,1006000,918760,1107640
"G",787120,1026120,1070520,751760,708960,833320,1083160,1041000,1198160,1094520,1094240,1066240,1099360,1148960,1129920,1140120,1165640,1191720,898800,618360,805760,1063080,1035240,1077720
"H",823200,977200,1109480,865800,810440,873480,1116400,1066960,1093760,1090720,1081120,1090800,1135360,1118960,1187240,1121680,1164320,1218480,1012640,722880,730440,1073600,1002880,1080040
"I",807120,854840,860080,471600,739480,772880,999320,949080,798560,810720,1087720,920520,979360,875240,1016080,867680,1073960,1019000,783040,572440,532400,812760,919440,1068840
"J",826240,934920,847520,524600,673600,683880,968840,981080,862720,953000,1040360,921880,1086520,967880,870080,935640,957840,1137000,747800,610880,610800,870640,854360,1033400
"K",833000,920560,935640,974280,1031680,1016160,1021080,990640,1029840,1071240,994800,1022040,1032320,962240,981520,880800,933680,991560,937040,993800,979800,995440,892840,923840
"L",823880,879600,979920,616160,452520,757000,1083680,1022280,972080,939920,951480,962080,950680,997280,1014200,960760,1054160,1039000,880560,634960,678600,889720,794120,832120
"M",812560,929920,921720,886120,899760,881480,996760,1007400,971400,954080,865960,992560,929760,824400,892880,902000,946480,918000,887720,851000,807960,844640,780320,788360
"N",893040,841120,899520,683760,870760,878440,913000,896880,968280,952960,931600,844560,884280,908640,984880,957920,939440,979760,954600,852280,908240,944240,893520,859840
"O",774600,810080,818960,845960,830640,883520,899720,912200,948960,904480,946640,927920,864800,952840,901120,904880,948800,892880,899080,917960,888760,843520,849760,815800
"P",742040,776040,743240,839120,791160,784200,853080,823800,848960,871760,920280,880280,871160,879440,939560,890600,871360,868280,826400,842280,826280,810440,759280,736760
