"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",510680,474160,514560,514880,547440,547440,563720,562000,566400,547600,572400,549960,590520,552840,560000,545360,570920,555360,548760,542600,554720,511200,517600,535000
"B",453600,465240,462080,484960,500240,535600,508440,518680,523960,534160,513600,520640,523280,541800,530160,543960,548120,551280,525440,537440,504680,506720,477800,489240
"C",512520,1560,1080,1280,920,1000,840,1000,1240,1800,1240,562320,1200,1080,1320,1040,1000,960,920,1160,1000,1120,1200,522360
"D",483600,920,480,520,480,440,600,560,600,680,1120,533840,920,640,760,680,560,520,560,560,520,640,1080,551080
"E",522120,1320,680,400,2040,520,480,600,840,760,1320,556520,1080,680,760,560,520,400,480,480,480,560,880,529680
"F",486880,1720,1080,1600,1320,2480,4000,5720,6120,6200,7840,541440,7080,7640,7160,4920,4960,4320,1480,1360,2000,1760,1720,549600
"G",518440,39160,40960,35360,35360,52680,91920,104840,103120,124000,104480,546120,105720,101880,116960,130840,95880,78320,8760,37480,35280,41640,38160,509320
"H",478880,275880,287200,247840,274680,347000,473400,515640,477560,490880,498080,531120,484920,494840,498800,514440,489120,486520,321960,273920,250880,298200,265000,521640
"I",509040,381600,423280,373320,372400,426560,493880,515600,519040,504440,527240,518000,530160,517320,521920,505000,514040,499440,451640,404160,353840,416240,368080,498640
"J",472080,393720,429720,378200,391520,447560,469400,496680,484800,511520,498760,519160,488960,522960,512480,519400,487800,479360,453960,430360,391160,429440,390200,496240
"K",495480,457360,497000,464880,513240,489840,520000,507240,517200,515280,513040,499960,509640,509280,521520,520680,494600,501520,506280,493760,452840,475360,481680,477760
"L",443640,375520,423360,381160,393800,447920,449000,465320,478760,504440,467520,487320,474840,502160,484160,493680,482480,465320,441200,380160,366080,425160,367080,471960
"M",458920,435720,474120,457800,507720,470040,503640,487080,494760,481440,485560,476040,480560,481960,500720,491840,477800,475960,494160,493840,471960,453760,474760,455360
"N",421480,411000,446400,4520,5160,3880,10720,111520,446520,463720,458600,463360,454720,470280,462960,475080,473360,460120,461520,469480,452640,460560,442280,474360
"O",425320,423840,433720,452640,483560,476320,471400,473520,479440,461120,489120,453880,455480,471760,492920,470320,472480,452120,480880,463120,438480,416520,444960,447760
"P",407320,388680,424400,443040,448280,461840,425960,446080,447120,466880,483800,491000,466720,468880,470480,466280,448320,463360,443200,456960,426440,422720,414320,433440
