"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",454400,419680,439960,453520,471080,456000,475040,479320,482960,474920,504000,479040,511760,481480,481040,467000,517760,472520,464480,445240,465400,444360,445440,471760
"B",398600,404280,384720,390000,402000,420640,423800,427520,425520,434000,425560,433480,424840,450440,437160,444960,460600,432040,426360,415080,400880,407240,389880,428880
"C",432680,329760,234000,220080,311880,371880,410400,391960,409680,402160,391640,455520,409840,406160,431080,414880,413960,366280,359240,335880,326280,304360,313960,439840
"D",412600,387720,375920,383200,392600,402040,417520,427800,429760,428160,436240,440560,434840,432360,425320,434240,424000,430360,411920,412040,411080,412720,395160,444840
"E",427080,411000,418840,397360,429040,435800,450600,440800,451360,433280,444200,447120,465400,438400,461280,445840,460320,447480,456640,430080,447760,419600,454800,433040
"F",411480,398400,403280,413560,408160,417200,433720,431160,433560,440000,417120,433520,429160,429560,438880,439640,430160,436840,430800,429280,420360,428360,427840,444760
"G",421200,405400,424960,412880,432240,421800,454160,440160,464080,441680,450760,426760,457720,450640,457200,436000,466000,447400,463160,437160,453840,430920,440400,418960
"H",398280,399640,399200,412960,423920,429960,431840,454680,470560,436360,433720,432960,427440,434920,428160,437320,430080,430680,428080,421640,421080,424680,416040,431000
"I",405920,398200,421040,404080,441720,427680,430640,424120,453560,421640,438960,420000,453880,436200,451840,438560,456000,437600,466840,440800,449600,418400,436720,420520
"J",388720,396240,395480,410040,410680,432720,419160,417800,409360,420240,417840,421800,416640,420920,417480,424760,425280,433680,427200,429560,420040,421680,429520,406000
"K",409240,371560,401280,386200,401720,384800,424680,419920,433200,415560,440080,416280,440160,416960,444880,433000,421480,411480,417720,391840,418800,397120,406120,403800
"L",367360,378560,398640,403680,402640,410360,393520,399280,397840,407840,389720,397200,391000,404560,405040,408600,421000,420200,413760,408440,414040,408960,395760,392080
"M",399840,360040,387200,369040,406080,377360,399720,390040,401880,392960,415320,405640,422320,410240,426280,407880,410200,392600,405760,404440,394200,379160,388760,394520
"N",367080,339360,361760,348560,367200,370840,372920,389680,376680,384480,380040,382400,386960,383000,394280,396680,386720,391560,369040,377520,370600,375520,369200,400080
"O",386080,365560,376600,368560,396080,375560,398120,387080,404400,391840,402480,391680,407960,399880,422280,399240,410600,385720,401040,393680,374760,364080,396200,392080
"P",368640,345440,371600,371240,389480,385640,377320,390160,395440,410640,417240,412480,415120,403960,410720,422280,403480,412720,394560,400720,385320,378200,371000,400840
