"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1297920,1280800,1241760,1335960,1267320,1194560,1312440,1269000,1202880,1181360,1289440,1245640,1168840,1167840,1224960,1258840,1169680,1158320,1180240,1196720,1112400,1175440,1188680,1152400
"B",1207400,1265440,1236320,1314400,1188280,1262760,1318560,1357800,1173960,1170560,1257480,1261680,1160640,1173200,1261800,1339480,1170600,1202840,1324480,1182720,1268320,1217080,1359440,1243320
"C",1215880,6120,1273120,3000,4480,4520,6480,6960,6320,6120,7040,1372880,6000,4440,5040,5400,6480,4840,4320,3440,5760,6840,6320,1433840
"D",1193080,4880,5520,5040,5360,5280,3920,3520,3600,4840,3600,1299920,3760,4800,2600,2520,3680,3120,4760,6000,5680,3760,4720,1318640
"E",1226080,7080,4720,7400,7080,3480,4000,2960,6080,3400,4320,1200200,3480,4360,5120,2720,2720,6800,3840,5480,4640,5000,4440,1204840
"F",1169760,7360,7640,5480,6920,4440,6000,3560,4320,6120,8040,1163160,9560,5400,5760,6280,6800,5440,7880,5400,8120,5480,6360,1224600
"G",1184200,176800,306680,353280,334720,362640,594360,609640,671600,575160,687840,1119880,606000,584800,551240,606520,571400,493920,398960,335880,362160,313880,206320,1178520
"H",1223240,731360,795520,754960,715720,813040,1092960,1094880,1089320,1127840,1126200,1089400,1126920,1097360,1106600,1022160,1059720,1092120,786680,702320,687920,825320,763040,1227640
"I",1115560,925960,1003600,763280,818960,919520,1137920,1116320,1144920,1084200,1042600,1084960,1078240,1063240,1072680,1105960,1120080,1113760,921320,794520,857160,911760,983560,1138480
"J",1105920,945440,934440,819920,735640,874640,1094680,1055320,1018160,1075320,1108240,1121760,990760,1041960,1063720,1057040,1046440,1040000,958640,709040,735640,955600,1026720,1151960
"K",1084040,1039000,1160800,1073480,1120520,1116640,1076080,1022720,1098360,1050000,1073680,1027600,1080840,1024240,1025960,1006960,999120,1039840,1014560,1046040,1021120,1077680,1094960,1085960
"L",1045160,979040,945520,805160,738320,882200,1079160,1078520,1083760,1059640,1037760,1065200,1052160,1021400,1026200,1002400,1031000,1043320,896200,789200,758200,921760,948920,1143400
"M",1048400,1020960,1042200,1031920,1100960,1060520,1039520,1071480,982440,1035680,1058960,1035400,1037320,1026840,1023160,977560,1002480,967160,1021720,1030960,1033320,1006120,1013400,1081400
"N",976800,1004400,1008000,7960,6520,7360,11640,586760,973480,971760,970440,1029000,958800,1014480,978480,1008400,1049080,1056480,1048760,977160,952240,952000,990120,1032560
"O",996320,934120,964640,1022960,1086200,1030240,1052400,1042640,983360,976680,986840,1074160,998240,991600,980000,975200,985480,986320,995280,958960,937160,953080,910400,975960
"P",866720,921040,953280,974320,1007040,1005520,1022000,1025400,923600,1005240,1032960,1026120,987320,1007400,1012240,1030280,1009920,985600,1003280,1010000,957880,961040,980480,914720
