"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",878640,846880,933560,865240,848280,949200,944440,947400,1003080,1050480,1008800,1012680,1150080,1017720,983080,1049240,1025920,1071280,1019680,1083920,1111960,1029400,986320,983840
"B",984040,1135120,920200,973640,1101120,1078480,1080120,990680,1097520,1075400,995080,1044040,1065280,971920,997760,976200,965520,1000520,1024440,1049760,1018880,969640,912000,1057000
"C",1044200,2160,1720,1840,1640,1640,1560,1920,1680,2480,2360,1080120,2400,1880,1880,1720,1520,1280,1440,1520,1600,1800,1880,1076360
"D",1023160,1400,960,1000,880,960,1160,1200,5200,2800,2920,1049960,2960,3440,1440,1760,1280,1160,960,920,1000,1240,1600,1071160
"E",998520,30760,9320,2240,1080,3440,9760,67440,154200,153000,127480,1021320,166120,156000,124360,143280,87120,16160,2720,5080,4640,24800,40760,1023200
"F",970880,217400,123400,46520,35240,61320,151960,315120,476160,372160,482040,1002760,589800,490920,478840,431840,409560,179680,62320,49600,39640,185920,204600,1047040
"G",958240,665080,361960,198760,175600,256880,608240,827160,991520,942720,885720,946200,961200,994040,875480,943400,928400,634120,261560,207800,235000,485080,698760,1025720
"H",789240,749040,568160,293920,286040,408720,828240,1013120,1014120,894960,980960,883320,977120,1019200,948840,978120,997000,871360,433400,299760,348360,771480,767320,903720
"I",899280,770760,676680,411040,389080,431280,892360,887200,957520,916480,931800,911920,918240,937680,977360,919160,900920,925640,537760,422120,430680,733600,775280,965640
"J",788800,712200,614280,443040,415040,453440,871840,891040,862440,832960,888840,869120,942480,875240,866080,892000,917600,856040,597920,474920,499520,658040,826520,937880
"K",840400,794240,780120,792280,917800,868480,817800,922000,859360,784040,806000,806160,886360,838240,864120,806800,786880,836480,894000,935280,862480,800960,841040,935520
"L",799840,734320,663320,424200,325600,472120,829640,824520,821880,773520,832760,842960,771160,881000,827160,766680,842280,840560,601960,455840,452600,630080,773720,934200
"M",869360,778760,790520,737640,854640,797080,871000,851080,760600,772560,783880,795000,824200,778880,802480,762040,820680,785800,834640,831360,800200,754720,799880,823240
"N",790200,680480,692720,7920,8280,140920,433840,775600,749480,762120,703840,818120,811920,748880,805320,762840,852680,780200,771520,812920,834320,763800,787960,807320
"O",739600,720200,676320,667520,742480,713480,711280,722360,731800,714000,748360,830800,843840,767560,804760,784240,799680,808360,813920,859960,807040,780200,761200,801200
"P",780560,711960,715400,797440,812240,787160,784640,823080,834040,795280,840280,888040,882720,828480,837160,786440,778800,819120,828800,840480,838520,832320,755560,816600
