"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",276200,222040,204960,191600,158080,136200,132240,293840,182400,351320,406000,316920,213160,237280,189760,76560,146280,115320,111480,119800,146040,143680,198880,144360
"B",479920,258560,187720,146840,226280,111080,184760,170840,209520,311600,601200,367080,477520,406600,189160,179360,83440,96640,85400,135920,167320,235040,300480,423880
"C",287240,560,480,400,280,320,360,480,600,760,880,344560,640,560,480,360,320,240,480,360,320,320,560,181240
"D",173600,920,280,200,120,160,320,240,440,400,600,271000,520,320,400,160,200,200,320,320,280,280,440,120600
"E",139360,56720,2040,160,200,160,320,280,440,360,680,314240,760,560,320,160,280,200,240,120,480,3560,24840,172680
"F",157040,39800,7320,200,120,160,240,320,360,320,760,320680,840,600,480,440,320,200,120,160,240,11640,36240,136880
"G",88880,40480,8440,720,400,240,1000,1160,1400,1920,1920,274440,1760,1680,1440,2480,1600,760,280,200,520,6560,33480,113360
"H",160480,28280,7320,840,760,920,11240,33800,155840,198440,216400,116760,248960,222160,202400,138080,49760,11440,840,720,680,4720,21200,164640
"I",191120,34880,5960,1360,1640,2000,8760,28280,104120,255520,324560,367520,342040,264240,340000,200840,40440,9760,1600,640,440,5440,22520,132000
"J",158520,29040,5040,560,800,800,6480,20200,43320,104000,153080,314880,239120,118720,85320,52880,18080,5480,560,640,720,4440,27800,143480
"K",166600,106080,138320,77760,86720,99880,107920,304840,115680,249240,260880,121040,131400,185680,174280,153520,247320,268280,211880,229880,149320,126800,100040,129320
"L",193560,33840,4880,720,680,800,7200,21480,33640,105680,100720,164800,208480,99160,81360,39840,16760,5640,920,920,720,2680,21520,169080
"M",185960,169520,112640,122600,51080,84160,166440,164480,180800,218960,97880,132120,177920,109200,209920,123120,242520,147240,210360,238040,232880,198840,142480,224840
"N",236400,191960,121760,920,680,720,760,1360,154000,212880,89720,82920,160280,122840,123960,121120,112480,144560,110680,163880,160240,133120,142120,217160
"O",322160,114600,139440,125560,128480,83280,120600,111040,108160,76760,95480,159480,107480,77400,71000,66160,85800,125280,39440,117960,124240,110360,85280,228400
"P",576480,479120,391680,418840,378880,284120,398440,237520,166160,361160,434160,533240,415800,510360,426440,239240,350800,415440,487960,565720,420760,457360,447200,551360
