"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",17657.1,21030,21429.19,24226.6,19800.27,26430.59,26832.57,19773.76,23895.35,21475.18,25148.19,24336.04,22764.29,25525.23,25093.01,23885.35,22888.37,22554.8,22495.91,17008.28,23388.32,19261.62
"C",17285.24,90.11,116.22,255.58,548.39,333.36,636.23,373.74,837.46,685.21,20394.94,19364.63,714.06,57.28,80.6,158.79,304.58,548.96,675.65,629.91,475.17,15948.84
"D",18516.39,70,126.35,320.34,456.43,586.76,844.49,880.63,1042.24,845.3,22617.88,18141.58,1399.88,70.23,105.01,330.73,702.31,1004.17,1018.23,971.16,1042.41,25577.61
"E",24397.73,85.91,169.75,490.73,826.84,1489.53,2045.45,2132.34,3178.84,2180.41,22128.89,17681.97,1924.76,80.3,82.86,535.43,490.32,1752.75,2888.03,2660.43,2273.49,21772.15
"F",21874.31,69.98,114.26,481.41,803.73,1945.14,2504.5,4313.53,4325.11,4764.52,22450.75,22602.73,5067.05,70.09,129.22,531.47,931.72,2457.64,3520.04,3742.14,3823.31,21004.33
"G",24232.78,95.25,239.72,1215.75,2707.43,4889.68,9899.96,12542.27,13117.68,12902.18,22828.37,23830.13,13462.55,75.34,136.94,2044.8,2114.36,4655.01,9533.81,12434.99,11176.65,24677.82
"H",22171.76,147.67,421.77,3488.44,5120.81,7062.76,19370.31,22529.19,21717.29,23823.52,20569.7,21943.49,22567.39,145.73,507.3,3551.99,5068.25,6903.09,15879.08,20738.78,18766.07,26384.3
"I",25115.42,178.47,656.99,3012.75,3087.47,13542.56,24121.09,25071.12,26132.74,22161.29,24809.29,24879.7,25792.44,300.67,821.39,4722.46,3347.82,14229.9,25203.43,24740.08,23700.23,24789.32
"J",24969.54,178.62,774.67,2303.85,2789.78,16478.75,22393.16,25606.18,22752.18,25029.84,26212.75,24121.91,26402.39,206.87,1041.89,2422.71,2988.92,17102,24880.65,25539.7,25081.28,25495.58
"K",22797.61,255.25,1805.19,2765.86,3218.39,16592.54,21790.75,26425.29,19906.54,24427.89,24482.55,23574.09,25408.86,240.43,998.47,2852.58,3457.63,13503.25,20515.35,25842.21,25068.42,25781.4
"L",19857.09,131.48,1367.68,2772.37,3877.05,17763.32,19967.39,23705.19,23831.15,23006.99,24998.85,25945.86,22268.41,188.97,1384.81,3008.38,3279.71,17410.11,23876.5,24695.1,25583.78,24457.38
"M",16152.9,258.95,1076.96,2563.55,3144.59,15142.3,19923.47,21007.93,23926.82,22039.63,17650.75,23565.86,24799.71,328.19,1215.11,2470.6,3886.65,16124.51,21632.8,24970.01,21418.18,24177.32
"N",22371.69,21709.94,23373.5,14562.64,17312.84,23042.98,23752.24,19200.74,19556.51,18092.89,21192.26,21278.92,21034,20727.11,23683.19,23278.59,23320.19,23258.19,22477.06,19589.04,21923.15,22640.92
"O",19319.87,22827.91,24167.67,21004.2,22091.59,21757.06,24529.59,20508.36,25381.6,26099.75,24065.34,18483.33,23173.98,26979.22,25774.2,23453.33,25657.9,25061.46,25130.28,24164.92,23313.41,25756.49
