"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",13720.34,10427.2,11392,14033.54,12544.16,8792.2,12847.52,8625.62,14891.5,12568.84,10609.73,13922.16,12257.67,15643.97,16145.53,10757,15457.16,10191.3,14695.14,10938.65,14389.04,9564.02
"C",14032.08,124.94,165.42,316.48,227.22,871.71,2582.74,4015.35,3408.46,5235.15,12401.4,10516.56,3934.13,70.65,175.96,136.3,182.66,1001.64,3491.82,5150.13,4043.22,13076.63
"D",7812.43,119.23,123.74,154.89,302.5,852.93,3378.56,5626.68,5745.73,5428.84,9610.49,16179.89,7328.75,107.97,118.58,140.2,205.99,1067.01,4507.81,6627.71,6903.01,14588.39
"E",8905.81,115.35,130.49,202.88,297.32,2130.11,7898.01,9018.39,9916.31,10876.12,12240.56,13500.15,9723.09,145.18,128.77,230.42,322.41,1657.39,8338.11,9642.69,10195.7,14232.55
"F",10739.67,149.45,117.2,291.53,380.26,1602.13,9074.32,7993.91,9228.05,9999.97,11809.95,13833.23,11019.88,136.65,157.8,221.38,252.84,2313.64,10563.24,9055.56,10111.48,13008.35
"G",14337.19,112.24,141.07,218.2,260.82,2859.47,10860.03,11690.92,10045.7,13821.5,14036.54,14854.5,12275.03,123.13,143.83,198.53,205.76,2223.48,8973.7,11403.39,9725.1,12659.14
"H",10389.77,118.97,133.37,219.03,202.09,2328.73,11032.57,12638.39,10237.98,12455.99,11978.85,12931.62,14315.08,126.42,152.13,199.12,381.55,2791.2,11583.42,12854.21,12854.77,13511.3
"I",14805.83,117.45,141.39,192.53,312.12,3589.29,14356.47,15156.35,13673.63,13117.12,16355.46,14044.82,15175.49,127.94,190.41,230.01,301.35,4131.99,13261.17,15694.08,15339.41,15827.31
"J",13152.91,151.68,148.2,148.2,337.03,4224.82,14349.66,14407.73,12695.54,15711.73,13647.65,16759,16594.78,134.82,216.26,197.14,324.73,3540,13498.71,15317.46,15053.89,13730.77
"K",14147.66,136.26,114.06,273,239.64,3971.2,12659.91,16271.58,14455.67,11140.73,15282.9,16064.9,15249.96,99.05,191.25,233.91,305.79,3508.61,13536.78,13852.19,15014.96,13654.92
"L",14023.12,173.6,138.3,118.48,266.33,2328.01,12909.39,13867.41,14154.63,12340.61,15948.49,15349.12,15449.13,134.3,151.54,208.66,364.8,3476.52,13199.11,13350.14,13779.09,14716.65
"M",13743.34,99.95,123.25,164.14,222.51,3239.54,14423.94,15841.48,15549.14,13553.31,16000.48,13882.2,13158.25,131.38,190.37,183.11,260.52,3582.6,10464.83,11498.74,14421.81,13801.99
"N",11101.36,14007.34,14649.23,12644.6,12478.63,12161.78,12034.99,12700.35,15319.29,14520.89,15326.93,9088.4,14618.09,15268.5,15759.79,14903.59,15111.93,15605.92,14002.63,15117.52,12949.71,14091.27
"O",11165.57,12419.46,12039.26,9682.9,13997.42,11512.8,11483.64,12619.17,13324.86,9459.94,15398.82,13664.16,16192.15,17038.3,13684.4,14268.62,13944.46,15058.1,13016.35,13286.26,13201.43,10938.12
