"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",242080,245800,194600,187680,213920,236600,218840,205520,221160,196760,258000,259280,255160,202640,204160,249880,221800,240400,233760,185480,235760,231200
"C",219080,2120,2080,1520,960,1400,1880,2960,3640,2520,252920,229280,2560,1600,1080,960,1360,2080,3320,2440,3720,189320
"D",217360,1280,1200,760,1400,1160,1840,2400,3120,4920,156080,147160,3960,1040,1200,1080,800,960,2640,2640,7320,164160
"E",186360,1600,640,1240,1080,2960,2200,16080,17760,16280,183760,260800,11040,920,720,1160,1600,2560,6680,10840,11000,214840
"F",163880,1520,720,1600,2360,2680,13840,27600,35760,36760,207640,229520,27440,920,720,760,1120,2600,11400,44640,30120,268360
"G",241640,1640,920,2600,2040,6120,59600,107600,111560,116200,254320,202000,113720,1040,1440,3160,2680,6880,54400,101120,90000,247720
"H",242080,1720,1040,6400,3560,34040,133000,197640,208240,217440,222640,205520,210720,1400,880,4280,3320,28960,182600,172920,240480,214920
"I",232120,1760,3040,3880,4400,101880,208080,229840,253480,235840,252880,271680,234520,1960,3400,5200,4680,97600,220480,267960,281800,265200
"J",242560,2040,2040,3960,2480,97280,199600,214440,252400,256760,273960,234720,263680,2280,4120,3240,3560,101840,229920,245480,285040,263800
"K",233120,1560,2280,6600,4360,116520,172440,257320,275840,258280,242560,278720,230560,2600,3080,7960,3480,105760,187600,211560,232840,286000
"L",284720,2320,2360,5360,6080,77000,143160,246600,204720,169080,220440,234080,194640,2040,3120,5520,5960,94600,193360,259840,267920,275680
"M",273600,4160,4360,8400,8120,76160,193680,231920,182600,173440,253280,184320,216520,4240,5240,8160,7280,98640,146720,239800,224600,237880
"N",178160,210600,188320,255520,178320,289320,153840,177360,242680,267360,244800,227080,227040,215400,158360,174320,249200,232920,239040,184560,183600,212120
"O",264880,253600,237480,258760,207440,214800,230560,247920,256960,209280,225760,234120,284920,170120,265440,261800,230560,262240,254520,263040,259240,240440
