"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",28100.52,23490.6,20623.7,17997.61,27879.14,22322.47,23679.71,25533.56,24173.33,28842.56,23116,30605.9,29738.67,26341.25,28242.64,27633.55,26952.13,25438.81,23500.99,25001.61,27226.64,19897.24
"C",22996.84,113.71,71.1,83.22,86.62,85.43,96.83,112.95,105.7,119.76,20602.39,23610.1,88.26,68.67,68.54,59.17,52.06,64.81,79.21,77.81,83.57,21807.48
"D",17545.17,83.06,77.96,68.51,64.58,81.71,119.98,84.26,112.73,147.91,21007.52,33078.49,91.98,98.44,65.17,46.34,54.04,107.02,114.63,106.96,118.49,20103.97
"E",17021.24,152.15,57.93,80.99,103.41,139.39,244.26,315.03,376.16,258.46,29334.69,31557.42,167.07,109.98,83.16,49.46,53.26,112.98,200.42,293.98,345.43,28220.86
"F",25363.99,137.53,51.63,57.5,1114.07,381.22,459.36,671.13,882.65,1419.57,30027.95,30815.22,1287.74,119.65,48.41,90.2,157.25,314.63,564.12,605.72,719.25,25434.91
"G",18073.08,111.76,55.18,68.49,231.58,494.89,898.43,1107.34,2343.14,2592.39,29637.15,26062.63,3668.92,126.57,47.16,70.8,218.12,534.36,1075.96,1082.01,875.87,25867.98
"H",25240.56,108.24,51.85,751.06,410.09,1343.66,1576.44,8406.48,13592.93,13483.01,29608.53,30629.27,20251.27,149.2,53.04,237.06,698.62,1446.14,2245.8,5001.45,13413.05,24073.19
"I",26800.76,94.8,53.19,1164.88,2300.86,3295.41,3475.18,24909.58,26561.89,30182.9,28733.29,32272.83,29632.88,65.36,53.13,549.26,2121.44,4236.98,4582.81,24289.56,26650.1,26564.37
"J",24104.55,88.77,60.44,1877.87,3041.28,2932.41,13082.61,29139.86,27860.94,31760.53,32109.33,31822.9,28204.22,65.99,90.85,1609.27,3031.7,3533.09,11614.61,27092.51,27670.9,30260.22
"K",25864.37,90.4,55.94,2246.46,2611.62,3094.08,15190.06,29904.72,32223.03,33286.76,26776.22,34748.95,32803.62,66.96,81.92,2282.78,2569.26,3487.76,14178.49,26818.65,28648.85,29547.9
"L",30053.92,80.73,55.96,2772.62,30304.57,3515.56,16597.61,26005.79,29828.18,31724.32,29591.03,32164.76,31811.25,77.53,63.19,601.82,32203.6,3882.44,15135.02,26623.16,27498.33,30149.03
"M",22933.42,71.37,65.49,2143.72,2608.35,3456.55,14916.41,27360.78,29236.63,32786.35,28228.59,28063.23,30536.01,77,152.83,3943.14,32698.08,4866.59,15613.27,25407.91,28067.55,24487.2
"N",26648.6,25231.69,21797.52,23936.83,23112.06,26575.77,27506.07,27430.26,31505.41,25199.03,31663.45,26311.22,26489.48,25051.5,28452.92,29569.49,27660.94,29821.31,29364.5,25391.14,26632.15,28331.91
"O",22563.79,27874.37,29998.48,31079.4,30563.78,30683.96,27694.16,27658.52,31272.35,31549.75,30991.03,31765.02,26716.88,32818.4,30483.86,30208.42,30571.45,32151.57,25646.73,30736.64,30689.27,27851.69
