"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",263520,234120,185400,199280,198720,217400,244720,191080,237080,193520,279840,217600,227640,268280,201240,234040,275400,245400,221920,183920,220680,257240
"C",228080,2200,1560,1440,2000,1200,3520,3240,2040,5560,171160,235280,4240,2160,2200,1440,1840,1800,1760,3520,3320,258000
"D",193440,1560,1120,1120,920,1160,1720,2760,3440,4560,171760,198400,4560,920,960,1320,880,1400,1560,3320,5880,176160
"E",224760,1520,1120,1160,840,1640,3800,16520,7360,11920,179200,200200,11480,800,1000,640,1680,1400,4600,10320,12680,195680
"F",191080,2120,1000,1000,1600,2840,11120,22760,26600,54160,293080,182360,33560,880,960,1120,1320,2040,17600,19040,30440,214800
"G",237240,1960,840,3800,5440,7040,80200,79320,107160,128800,231600,259360,108440,1560,1120,1920,2680,7720,66400,120440,127200,269040
"H",179200,1800,1120,5160,4000,20760,150600,182360,179840,213160,236320,241800,223680,1600,1320,8160,4760,18480,152400,222080,219440,225520
"I",288400,2080,2200,5760,2760,105880,169760,235760,298760,277880,260880,280080,290200,2040,3280,7400,2480,94000,211360,266320,231680,271840
"J",238760,2240,2320,4000,3680,95480,233680,223280,249880,226400,263600,246600,289280,2280,2720,6040,2840,111760,227240,278400,283440,284480
"K",274280,2120,2520,6120,3200,107360,214720,253000,282680,255640,250440,269080,246720,2360,2920,7600,4880,103200,221200,258240,233280,270600
"L",303800,2400,3400,5200,5320,101480,215160,265840,244840,243600,259240,252680,245160,2240,2960,7440,5040,103840,252560,269120,261080,251440
"M",185240,4400,4160,8560,9960,71720,176360,218040,183320,276280,240880,216360,228240,3040,4360,8240,7000,79600,200560,260200,273400,185880
"N",186000,183440,190760,213560,180440,207080,199640,242440,212160,255360,237200,236680,192200,237960,179720,244680,214160,177600,238080,187880,186520,190320
"O",240880,218480,184000,266480,216960,243960,271640,280480,215840,262000,204920,275280,255160,276720,237320,263760,259720,253440,245640,219080,211520,244080
