"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",96760,94200,76480,105840,76800,132960,119280,110120,130800,130360,104800,152840
"B",126160,1280,1120,3560,15080,63880,89000,91680,86400,113760,78200,124000
"C",166880,1080,1320,6880,24680,79640,139960,157480,145240,123960,170320,170600
"D",171040,1200,2000,8760,36000,138920,202120,169880,165320,185640,187520,178080
"E",112080,1240,2960,18200,67520,153200,197640,223600,163920,217280,187160,168440
"F",164480,1600,7800,42880,88040,143960,181040,211040,174680,195640,198520,192720
"G",149200,2640,10160,45480,64680,158720,167520,237600,143360,217760,183480,162280
"H",191040,186680,194880,183000,160040,166680,214920,203320,163360,198640,198240,199960
