"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",69520,99240,86640,84280,101800,112160,88160,106080,110640,93240,116720,103840
"B",113680,1240,1200,5360,19640,68040,62560,86400,77360,83360,61320,111760
"C",101080,1120,1440,8280,36440,93160,128320,123120,129280,114200,129600,138520
"D",157480,1280,2440,16360,52760,138800,105960,145040,146920,102240,125560,143640
"E",128320,1280,4880,22480,82280,139040,118080,128880,134000,111200,119160,87320
"F",149200,1480,8280,43960,75280,123840,153720,139720,134680,132600,115800,114000
"G",125520,2800,12400,48160,63680,123680,107200,119240,149240,141200,158800,134760
"H",153240,176480,148240,152280,149560,168880,176840,176520,151000,151360,131360,159320
