"","2","3","4","5","6","7","8","9","10","11"
"B",212320,210920,195440,113440,59840,64400,51200,38600,9400,240
"C",209520,150120,93760,52200,32560,32840,41160,48480,12080,160
"D",206840,154360,92600,52800,32720,32600,42920,45600,11440,160
"E",212640,164080,94160,55680,32160,31520,40160,43040,10840,240
"F",210800,160880,101480,57840,38520,28680,33840,39360,9200,360
"G",194080,181000,132040,86200,48760,32560,29720,22800,5160,280
