"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",31960,36800,37120,33360,35120,40400,38720,32720,62440,33520,41120,39840,52560,32960,41840,39480,35920,34400,37760,36480,37760,36280,44480,45720
"B",28720,36360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38760,44280,34760,39280,32200,33360,26240,26280,19200,9960,840,49240
"C",52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56800,51760,52640,52000,50120,42920,35960,33520,24840,11480,840,64400
"D",79200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33080,36240,33320,33800,32320,24440,20800,20680,17200,8560,680,63160
"E",38640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11840,13560,12840,12120,9880,10040,7920,11000,9840,7760,720,57440
"F",41760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4960,4760,5120,4960,4880,5920,8840,11280,11640,6680,720,60800
"G",45240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14120,12720,15480,13360,16680,21080,20120,25680,18040,6480,760,62360
"H",49440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27120,30440,24920,27240,28240,29280,30760,26840,16800,6840,680,55880
"I",43840,55160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54240
"J",48160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58320
"K",41800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67080
"L",44360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50480
"M",39760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59960
"N",43280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53280
"O",34760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63360
"P",42800,40840,40560,45080,43960,43120,47360,42120,46840,46840,55360,61680,49400,47720,54160,46520,55280,47840,48840,52080,51640,52120,51520,44800
