"","2","3","4","5","6","7","8","9","10","11"
"B",211200,245480,207560,154360,84080,32200,15040,2880,1480,600
"C",179400,179720,167440,137920,99480,38840,13120,2720,1120,600
"D",171000,178400,165560,131120,93920,35680,12840,2840,880,520
"E",169640,172520,162640,124280,84120,33880,11880,2640,880,440
"F",158520,159920,142800,109440,66800,26960,10360,2600,960,560
"G",128480,138960,115080,70280,40880,15360,5960,2760,1320,720
