"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",136240,98640,112920,120840,140360,134640,131520,119360,111760,114600,118000,135560
"B",130480,104280,101600,113440,102800,131960,104360,128960,59160,36640,10880,2120
"C",121800,112160,112840,115320,125120,130400,13560,97440,43760,29600,13520,2080
"D",88760,74560,91800,76240,98880,82040,83000,69800,49720,26560,12920,1760
"E",106480,124040,96920,89360,106840,92240,106480,72840,72920,27640,11160,1760
"F",89800,87920,92040,84880,91520,98080,84160,77480,57840,29160,16360,1760
"G",138320,84280,115640,98200,96880,99560,112360,77320,67200,25880,12560,1760
"H",83640,85520,83520,86960,91560,93240,13160,77200,60720,36920,18440,2720
