"","2","3","4","5","6","7","8","9","10","11"
"B",93200,110520,119000,112400,103880,82160,87320,72640,10600,720
"C",164720,187920,194560,183600,166320,159080,151120,98040,6520,360
"D",180960,199000,211560,196840,182560,167960,157480,101080,7000,280
"E",186320,201480,207200,202600,185160,178320,155840,100560,6560,400
"F",177680,191440,196160,195320,177800,163800,145640,90840,6240,320
"G",157080,169920,181160,168800,148760,130120,115640,57680,4120,440
