"","1","2","3","4","5","6","7","8","9","10","11","12"
"I",214280,2560,2400,35240,105840,184240,234800,251720,248240,257320,194040,225960
"J",261240,1640,1200,7120,81920,173560,188800,184200,193600,186680,213200,235120
"K",194120,1800,800,5360,50800,166000,174120,210080,169400,183720,193840,219800
"L",232160,1440,920,5400,53160,151560,172920,174760,141880,165080,189520,216240
"M",219960,1680,840,5120,44800,137240,159360,180120,158320,181160,173400,206040
"N",246880,1440,840,4240,42920,146640,159600,174280,178040,168080,178880,215640
"O",187480,2920,2440,4840,41080,132280,165160,158400,167560,170840,156400,252040
"P",238320,223760,189920,216920,259000,229520,227400,233360,224720,229120,246560,240240
