"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",37600,32000,36080,37960,43160,36960,40640,35760,42400,47200,48680,45680,52840,40200,45960,48480,55720,41560,41920,46920,50800,34680,48040,39920
"B",41080,45760,31040,36760,40000,43480,90920,27960,33720,10560,3120,61120,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44920
"C",55960,42760,50400,52120,52080,45520,57480,39240,21960,11120,3160,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55960
"D",56120,32560,33840,30080,28480,34240,32400,24280,13480,6560,2000,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60520
"E",47560,14520,11280,13400,77680,17920,11400,20240,7120,3920,1280,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600
"F",64320,5200,8600,5160,43080,5520,5480,4440,3280,2640,1840,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58320
"G",79200,11720,16520,70480,12760,64120,15600,11080,12400,10960,7680,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69040
"H",61680,23400,29360,29560,31400,26480,17960,31160,24080,23360,21600,18560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62120
"I",53440,48520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67840
"J",49640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59680
"K",47160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68120
"L",49440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53680
"M",46040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52160
"N",52960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53920
"O",42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56400
"P",40640,34960,40240,50480,42440,44720,43760,19800,47360,49120,64400,59520,55280,50320,49760,57000,52160,48680,57800,53400,55640,49240,54280,48320
