"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",115760,142840,139320,100120,131440,109280,144320,136400,126440,125200,169040,135280
"B",106240,118560,90040,113680,105880,148840,115920,130400,78720,44800,11640,1760
"C",1840,114920,93800,98320,99760,82440,90800,70200,56000,25040,12080,1640
"D",126200,91800,87760,83880,86240,81040,76760,74080,55760,31560,13840,1680
"E",138520,84280,82720,88720,26520,83120,73280,78840,54040,24960,14040,1520
"F",135120,95880,93040,89400,95920,92680,91840,79240,54920,26840,16800,1600
"G",147600,100880,97960,94520,84040,83960,83520,75800,11240,27360,16080,1600
"H",128560,92200,82960,93160,96440,94160,94200,73880,60880,32720,18800,2160
