"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",29080,29800,32480,35120,35440,33240,32360,34320,32560,36560,38360,39000,32880,37840,44400,39960,44720,36600,38560,37320,43400,33800,36640,39120
"B",31560,38320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46360
"C",46440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58240
"D",27960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50720
"E",38800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50760
"F",4920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56680
"G",29600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51160
"H",20720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58960
"I",46720,49000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50480,51000,49080,49800,40000,34480,11520,7240,8000,4400,520,56840
"J",48720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53560,48960,50200,43520,40440,25320,10880,6720,8680,3440,440,49640
"K",34040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45880,43920,47400,26760,25080,14240,8000,6840,7040,4040,440,53920
"L",42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43080,41560,43400,30160,29400,9080,8360,5600,5640,4600,480,55960
"M",42120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35880,37000,33960,30320,28040,8080,6760,6640,5120,4160,560,54760
"N",37840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,10440,11280,11160,11880,7640,6120,6960,5000,3800,320,44120
"O",32480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11080,15400,15480,13760,10000,5960,6360,7280,4720,4400,680,440
"P",32560,37640,45000,40680,41800,59000,42200,40160,40480,44640,44520,46920,50560,46000,45080,40480,38640,44400,47200,50560,38240,43280,43640,44440
