"","2","3","4","5","6","7","8","9","10","11"
"B",365480,380560,363960,326880,282880,282040,153920,29240,6040,4640
"C",360400,362640,346680,315760,295880,221720,40920,6240,3440,4120
"D",353080,352000,361840,321200,296400,226280,42760,7160,3000,4040
"E",360960,381960,372920,323840,311760,237360,42240,6440,2960,4040
"F",362240,360320,355880,322560,302320,231680,44600,7120,2960,4040
"G",371800,377160,375560,350920,321480,218840,44000,9480,5360,5600
