"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",35440,41200,40240,39840,45080,49480,60720,52560,46000,50760,40200,49280
"B",40440,69960,39120,51200,55120,64760,41080,35480,15680,7720,520,640
"C",46480,47400,46080,46760,49920,45240,44080,34400,22480,8200,560,480
"D",47000,51840,50400,54480,43360,51160,40560,34840,17840,4600,280,560
"E",49560,59360,50680,53600,54800,60560,42040,33160,21440,8520,560,640
"F",30600,33040,32760,33480,35600,32480,26440,16440,6000,1240,360,440
"G",18560,31760,53040,42840,55520,53880,63120,36600,24880,8560,880,600
"H",21720,27640,21520,25200,21520,24920,18680,13880,6320,2960,2080,1560
