"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",35600,43120,38840,45800,42920,45760,48760,55240,39400,48040,37320,44920
"B",43160,53320,42360,49920,45800,65840,42400,30840,16080,800,640,560
"C",53400,65920,56240,58400,46880,58240,49120,30240,13160,840,720,600
"D",46960,60560,53240,63960,54320,48800,41560,29480,14600,1040,440,560
"E",44520,57360,54200,43240,51560,55120,37840,26240,11880,1040,720,440
"F",27480,30720,32160,29320,33560,28000,26360,17080,6160,440,320,440
"G",20080,25920,54400,59680,52920,56280,48320,27680,13880,1600,2040,720
"H",22080,23840,19880,22000,20800,22360,18120,11480,5800,2840,2720,1960
