"","1","2","3","4","5","6","7","8","9","10","11","12"
"I",252480,197760,212040,180920,202040,191680,212960,224280,190880,202960,247400,273520
"J",199320,199080,189440,188560,221560,259680,204960,197560,199760,114960,152840,13840
"K",187440,223880,179920,219040,207000,233240,204160,216400,183680,65040,146400,15240
"L",183720,204360,214680,210480,240160,233520,202960,224880,203120,146760,98520,19880
"M",178400,172400,183160,159280,190440,193920,198880,207400,161080,66960,158720,16720
"N",143080,145360,220080,225120,244720,233880,201960,228160,170760,65080,153720,18240
"O",120320,142920,135760,126960,172480,186440,127600,166200,116400,74200,139160,14360
"P",209200,257640,202400,250680,215840,254240,217280,273600,229920,256040,273200,249000
