"","1","2","3","4","5","6","7","8","9","10","11","12"
"I",142640,122480,142320,123160,154480,134640,146600,117680,128720,138840,136360,124640
"J",136360,199480,195440,199400,200320,221160,200360,214960,159720,143200,54160,4840
"K",116560,111240,132840,116560,125840,133400,118760,104400,75600,66440,24480,2160
"L",138000,60920,72000,73800,73080,75120,65600,64240,46520,43920,18120,1760
"M",104480,56120,62040,58040,53680,49160,59760,52360,44800,34520,14400,1560
"N",123720,56960,54640,61880,57280,55880,59440,52040,47600,43440,15680,1800
"O",102720,52040,48240,59360,64680,52920,57800,51360,39160,36960,15920,2560
"P",113720,143400,103680,147560,119480,133880,118880,140760,128200,117720,138080,146000
