"","13","14","15","16","17","18","19","20","21","22","23","24"
"I",39240,35480,36200,33120,44480,33800,42040,38600,40160,36880,43680,42360
"J",41120,40400,42400,43640,37280,36600,28640,27560,8720,6960,2480,45400
"K",41120,47480,42760,40600,29960,24080,30760,32000,9040,2000,2200,45920
"L",45240,42840,39920,45040,43040,44320,32960,31520,7880,8480,2200,45960
"M",47240,40880,33240,33240,30000,26280,23000,20320,13120,6800,1800,37720
"N",46280,39480,40640,39200,41320,41080,33320,34160,4120,6360,2120,39920
"O",41360,33000,31280,25320,23200,24760,28160,22480,2520,7280,2320,42200
"P",34600,35920,36840,34920,35240,40280,33120,37080,36760,38120,41200,36560
