"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",205920,226640,241840,241680,223800,240800,229480,220720,218600,208160,236560,216400,222920,251960,264560,234280,239920,244160,259600,200560
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,1440,1520,1600,1560,1560,1520,1640,1640,3240
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,680,600,600,640,640,760,640,800,2400
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,840,880,1160,1040,1040,880,960,1720,2640
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14080,15920,14680,19920,12680,13560,15240,16960,16240,15000
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70160,82240,67440,73080,62000,55200,54040,55960,60120,48200
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239320,231360,234000,235120,223920,190600,167280,160520,159520,146840
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238840,218360,229840,229000,182560,178000,161560,158720,135280,127840
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222760,217040,207920,227280,203360,152400,132400,118320,109280,99920
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,192400,209000,193880,177320,163560,126280,117000,97000,90120
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206560,211600,215960,228440,201680,152200,113120,104600,87960,82320
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188880,181360,207320,203920,205560,202440,204200,200640,212400,201680
"O",137280,192400,177480,188440,175520,202240,182000,179640,167960,198040,184360,174520,182720,199920,174040,177320,168320,191080,193280,180720
