"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",253200,280560,322120,325240,292640,365960,303280,307240,300800,295000,299840,306440,335640,319800,335120,314320,302400,310200,319600,283880
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320,3760,2640,2040,2080,1600,1840,2240,2240,3320
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3440,3080,2640,1240,560,840,600,920,1280,2960
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880,3760,2520,1520,560,440,320,400,1000,2960
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4960,4200,3000,1640,440,480,360,440,1120,3160
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13880,17160,9640,3920,1000,720,560,440,960,3280
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149720,130720,156320,108600,33840,2600,1000,760,1160,3360
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249000,277080,252840,270080,129880,35600,8640,8560,4320,7280
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284000,285120,281600,262520,190840,52520,25520,17080,14320,15120
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278960,264280,264640,251160,191760,76280,32960,26440,20120,20760
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291600,274760,294120,263560,189520,60880,32120,29040,26800,18480
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277920,262800,253320,265200,251120,266880,292880,297920,275840,265000
"O",224840,217080,256280,247600,272400,311280,288280,347840,267400,276200,302400,351200,310360,306560,251160,273160,291400,305440,264160,271440
