"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",181640,208360,222400,242040,256720,222680,249080,218640,228400,212480,278160,212120,234440,220640,247080,262120,267400,258000,276800,240720
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,1760,1480,1520,1640,1440,1560,1800,2000,3520
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,720,840,640,840,640,1000,880,1040,2920
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1080,1480,1280,1200,1200,1400,1400,1560,2720
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4440,4840,5760,5640,4520,4080,4960,5440,5080,5080
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37240,38280,37120,36680,28400,27960,27560,33520,33080,29760
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212200,214800,210480,213560,170880,159480,146360,145040,128160,131640
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202160,196800,205960,253400,211440,191200,144560,146520,128840,147200
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228480,222080,218240,209320,185080,152600,149360,131120,119800,88280
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205440,214680,188520,205720,204760,166040,128600,120800,101840,95360
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204560,215400,220600,215640,191720,156720,125560,100160,95920,91600
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185760,191120,188520,205360,207040,191640,209360,212160,217080,227760
"O",165760,156480,185120,219400,169200,192000,180240,201840,202760,228440,209480,223480,171280,210960,217240,216040,222280,241560,245680,196200
