"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",282640,277600,279120,281320,290680,305720,284880,283840,294840,301760,304160,298480,298680,278960,306920,289000,306040,299200,299960,300440
"C",4560,3520,2640,2240,2280,2240,2040,2440,2000,2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",6720,4200,3800,2240,1640,1120,1320,1120,1080,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",11480,12080,11160,8160,3200,1840,1480,1520,1680,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",40880,44440,50920,53120,22960,11840,8320,6320,6240,5880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",65760,91320,101480,139640,72560,48400,29400,29120,29160,25920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",261760,265040,287640,294720,292320,194520,151560,115840,134400,125880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",253840,269480,275880,272240,298240,229080,169320,158160,140880,160160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",283960,283080,284880,277080,311440,261520,207320,168200,164120,153480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",235560,255680,237840,273960,280640,252560,192400,191640,167520,154520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",256800,255520,280880,275640,294120,261240,188680,166560,162120,143560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261720,243600,242960,258040,257960,259200,238320,264520,240360,247400
"O",217840,265040,249560,263680,253520,278480,263840,266440,272800,286840,253600,255920,253760,279440,235840,235440,223720,272720,276360,263880
