"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",299360,325960,351840,354200,360840,358360,369480,346160,351640,349920,375760,371360,361760,342120,385600,347720,383480,362040,383960,336240
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50080,47640,47880,49640,45000,38360,42480,40440,42800,39560
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58960,43440,57720,44000,48640,41120,44040,37360,41320,39800
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54200,50880,60520,51120,44520,40400,46880,44280,49480,45480
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79440,76040,74760,63240,62640,61960,63160,65480,62800,61400
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171640,189080,127200,176880,98560,121000,104000,115960,102520,115000
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385520,354560,359400,368680,349880,338480,334160,302840,338800,304840
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345520,368400,325960,331400,282520,337960,251000,313400,283720,297960
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356160,288320,343400,317840,341160,290120,311080,277040,284080,305840
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312360,341760,287760,351400,262440,309320,227720,279840,276520,306800
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331280,332640,329200,309920,321920,295480,295240,254360,294280,258560
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307920,294040,301680,294800,312040,302960,316760,338840,335600,311120
"O",276880,264320,298320,290520,305640,293320,263800,285520,293960,321480,312160,325600,312400,279400,319760,310400,290560,320720,307480,312640
