"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",295920,307560,339720,330920,358360,334480,336160,325880,336640,322320,338160,339600,343440,341400,362200,341560,347600,342280,344280,323000
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34400,49320,34960,36040,34720,30040,32240,33200,32040,32960
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56720,49680,52280,44720,42640,37040,44800,43600,46720,38760
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55760,56400,54600,54240,47040,49120,47040,51400,50160,48320
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128120,131760,121440,107480,88320,89440,96400,94520,94560,84680
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295800,303640,260840,268600,164240,190840,159680,182040,174320,199560
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336880,345360,339480,348640,338280,318840,327240,287880,313840,302240
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296000,328280,280720,324680,267000,324720,241320,294640,252480,303840
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326360,306960,323440,297040,319880,283640,282880,256560,277960,267880
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289680,310880,290680,292680,235600,320560,239680,270400,228360,268440
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312600,310960,316360,281720,299080,282320,276400,250560,271960,259320
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338760,280680,312600,287960,303640,276240,307200,312160,301840,279440
"O",276640,288960,300760,306840,277480,297720,272080,289280,281760,291120,278720,293760,283880,257320,295520,289960,242320,282360,283280,300920
