"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",282640,277600,279120,281320,290680,305720,284880,283840,294840,301760,304160,298480,298680,278960,306920,289000,306040,299200,299960,300440
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280,3280,2840,2280,2160,2200,2360,2520,2640,3800
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6840,5600,4000,2000,1440,1400,1160,1360,1680,3120
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15760,15400,13640,6200,2160,1160,800,1240,1880,3120
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46960,47560,57960,46240,15600,5720,4120,3840,4160,5600
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105280,102440,114000,129000,65120,29240,17520,18400,15640,18920
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259120,275600,290200,282840,253480,132160,95480,86480,77800,78200
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268400,287760,268960,290720,292600,214360,142200,118920,117360,113320
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287840,274600,293040,273840,299480,223840,155520,110400,128600,103200
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249040,253040,256040,280200,288440,234320,141840,142040,108040,116840
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277080,254200,278880,265480,295800,220600,153200,115520,126840,122200
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261720,243600,242960,258040,257960,259200,238320,264520,240360,247400
"O",217840,265040,249560,263680,253520,278480,263840,266440,272800,286840,253600,255920,253760,279440,235840,235440,223720,272720,276360,263880
