"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1640,1400,16440,40640,38120,37680,36240,40080,38720,37160,225880,NA
"C",1720,1440,67960,69680,57120,52480,51880,60200,67920,72560,230160,NA
"D",1520,1200,72160,80840,74440,68240,76600,92200,109920,122360,234040,NA
"E",1720,1320,64080,76240,81560,93440,116840,148440,171760,168040,217400,NA
"F",1720,1400,68240,110360,149720,146840,198520,222480,237600,236560,225600,NA
"G",1680,1920,71920,105200,131680,132640,165560,215400,226000,233040,221320,NA
"H",2440,2840,81040,122400,128800,139000,169560,226320,241760,232600,236000,236480
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,226240,231640,241840
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248080,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230400,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253440,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213960,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240600,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239240,NA
