"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",12440,28800,1480,2800,4920,3240,5840,5520,6560,5680,174960,NA
"C",2360,19080,11120,55800,124440,135120,141160,147360,142000,149840,176440,NA
"D",21040,50920,138680,149160,157760,166960,172240,174440,172560,175240,178920,NA
"E",12440,69720,119840,151160,164960,161840,171160,180240,179640,174480,182960,NA
"F",8880,55360,149000,174600,177200,178880,178320,180080,183680,182280,189280,NA
"G",14080,72880,127680,151160,155240,166560,162360,135560,190560,179720,171000,NA
"H",47680,9800,144040,164320,168400,165120,176440,176840,164320,176400,168240,179600
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,178600,188760,182600
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176480,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167080,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175160,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174360,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181000,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158040,NA
