"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,89520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,87280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,93640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,88520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,90760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,90760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",92280,101080,96400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",93240,95920,106400,89120,91080,78440,46560,3720,1120,640,600,760
"J",NA,88400,94480,92360,83280,68280,37160,1920,400,440,400,600
"K",NA,103800,85880,90960,80360,66920,31360,1520,520,320,280,760
"L",NA,99120,54920,57080,59160,39320,20040,1080,360,160,200,680
"M",NA,90000,43560,42800,42120,29080,13000,840,200,280,360,560
"N",NA,91280,46920,39920,34160,27760,13080,1120,520,320,320,680
"O",NA,97640,34280,32400,31160,25120,14200,1840,760,480,600,800
