"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,147760,62640,61640,61200,63000,148000,60800,138600,56280,61160,59680
"C",NA,147840,121440,125320,121640,140400,123560,122400,116120,114920,117120,102640
"D",NA,132280,129080,133080,135200,131920,126760,117800,123720,118040,118720,117720
"E",NA,157960,161800,159960,162880,168920,157080,156800,149800,148640,145640,144680
"F",NA,155440,155800,150480,157640,161000,146720,146520,142600,142400,150360,142680
"G",NA,151760,149520,144480,153760,166040,136760,145080,136200,138600,137080,143120
"H",153800,159480,158760,143160,179560,174280,152400,132520,133320,144240,148800,136800
"I",150120,150560,135360,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,139600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,139000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,148480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,147560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,136280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
