"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",720,3240,9400,19360,18720,20720,22840,26920,29760,27640,81680,NA
"C",680,2400,9360,18880,18680,28320,27520,32280,33560,32800,86000,NA
"D",560,2400,8960,14560,22520,26760,31120,36720,38800,52360,84880,NA
"E",680,2680,7840,12760,18160,20040,21640,25560,26480,29720,80560,NA
"F",680,2360,10480,14840,19640,26480,33880,32960,35000,41080,93640,NA
"G",680,2760,9680,15440,22920,25880,29720,33320,42040,40880,92640,NA
"H",640,2040,16080,23200,37000,51880,61040,78000,81320,95560,83600,96320
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,93400,90040,87920
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86160,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92160,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86360,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88120,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81440,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87120,NA
