"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193160,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176160,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188480,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192520,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192800,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191480,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,196840,201360,200040
"I",142800,179160,183080,194960,190760,183760,195520,189880,201400,196840,197080,205120
"J",148360,170160,176880,182480,196320,195280,184400,187000,206200,197040,195800,NA
"K",142800,162360,166160,170880,171560,172840,182560,176880,193840,192760,199480,NA
"L",148640,168160,175040,179280,182960,166200,179920,187280,179440,182920,190120,NA
"M",137640,157440,164160,173200,170040,168640,176480,172080,181720,178080,195120,NA
"N",90200,127000,147600,141440,156760,154800,158560,156120,149440,151200,189120,NA
"O",8520,16440,19800,19240,22520,25000,29560,47280,26560,27320,180520,NA
